Monomer,Monomer HOMO,Monomer LUMO,Monomer relative HOMO,Monomer relative LUMO,Monomer Gap,Monomer E_TS,Oligomer E_TS
515,-10.332707131186,-0.8494305957208,-1.3713993837498997,-2.58494552282475,9.4832765354652,3.753362668252521,0.8882838276331313
569,-7.872961190976301,-1.44239388734535,1.0883465564597996,-3.1779088144493,6.430567303630951,1.4301890369242756,0.02189645732869394
526,-7.338774491059751,2.57030579766785,1.6225332563763493,0.8347908705638998,9.9090802887276,3.889557010992576,0.15982579797855578
1,-7.50906333870265,2.3876357698272,1.45224440873345,0.6521208427232501,9.89669910852985,3.900682929997856,0.6542139424709603
389,-9.9276384533317,-0.3711088693119,-0.966330705895599,-2.10662379641585,9.5565295840198,3.647596368384257,0.6312581459060311
764,-8.237403270950951,-0.8355527893453001,0.7239044764851492,-2.5710677164492504,7.401850481605651,2.344006395607721,0.7112585295108147
466,-6.5557124634759,-1.0238555738913,2.4055952839602,-2.7593705009952503,5.5318568895846,1.0600910705652495,0.19208543919376098
618,-8.92525266224485,-0.27284855789635,0.0360550851912506,-2.0083634850003,8.6524041043485,2.9472866117539525,0.6191754746250808
805,-8.030242996565299,0.60950781373495,0.9310647508708012,-1.126007113369,8.63975081030025,3.10090440435306,1.1886839128565043
503,-8.76247415687575,-2.25541564986925,0.1988335905603495,-3.9909305769732,6.507058507006501,1.669760519926058,0.4126122180314269
75,-6.3675729472402,-0.26588244332355,2.5937348001959,-2.0013973704275,6.10169050391665,1.035961919098554,-0.2975181274669012
190,-10.710863749225853,-2.1744073565754003,-1.749556001789751,-3.90992228367935,8.53645639265045,3.462501261899888,1.1021008231618907
1095,-8.48878204604285,-0.3051484719507,0.4725257013932502,-2.04066339905465,8.18363357409215,2.7956647742612404,1.0632579315570183
5,-8.919511059999301,-2.026159730823,0.0417966874367987,-3.7616746579269504,6.893351329176301,1.8778250286377445,0.8034814509155694
468,-9.312688362586751,-0.7123396378389,-0.3513806151506511,-2.4478545649428503,8.600348724747851,2.975072973376882,1.4754968093766365
288,-7.9910041793232,1.0643189034606502,0.9703035681129002,-0.6711960236432999,9.05532308278385,3.390004961967861,1.3195581577456323
507,-8.9613077474361,1.73551492710395,0.0,0.0,10.69682267454005,4.9094590427521325,1.2944891250517685
730,-7.50313125676175,-1.48125174519675,1.45817649067435,-3.2167666723007,6.021879511565,1.153687078469375,-0.14671780169010162
673,-10.0725118673379,2.6244564539173503,-1.1112041199017997,0.8889415268134002,12.69696832125525,4.663068930880854,1.1036766344477655
345,-7.8610970270945,-0.655250152004,1.1002107203416005,-2.39076507910795,7.2058468750905,1.8729759598209057,1.1426093236368615
996,-7.47983831115895,-0.48923349181395,1.48146943627715,-2.2247484189179,6.990604819345,1.8080446970416235,1.0579650450672489
783,-8.60083852967875,1.2303083522656502,0.3604692177573501,-0.5052065748382999,9.8311468819444,3.5925801179728296,1.0293487361923326
819,-9.0580714326739,1.24902978518005,-0.0967636852377999,-0.4864851419239,10.307101217853951,4.7155145217438985,1.3094469512871
809,-7.8763898254926,-0.3557616481437,1.0849179219435,-2.09127657524765,7.5206281773489,2.061332895023952,1.103310097096255
587,-7.452762983034201,-0.93658866203595,1.5085447644018997,-2.6721035891399,6.516174320998251,1.3058879742384306,1.3289466298301704
900,-9.4119827066342,2.1176444073611003,-0.4506749591980998,0.3821294802571502,11.5296271139953,4.464062820138679,1.3490384280739818
981,-7.6916789437732,3.26278112442025,1.2696288036628998,1.5272661973163,10.95446006819345,4.293024026723288,1.417343902605353
954,-6.70741593512965,2.74211848287355,2.25389181230645,1.0066035557696,9.4495344180032,3.847458821412147,0.4997547738312278
1172,-7.3017942187768,-1.40772658279165,1.6595135286593,-3.1432415098956,5.894067635985151,0.7985066655019182,-2.72285282224766
79,-8.0062425549512,0.72330582601405,0.9550651924849004,-1.0122091010899,8.72954838096525,2.8949517712353554,1.4608176276960876
1126,-9.52858349157345,-0.33777492262565,-0.5672757441373495,-2.0732898497296,9.1908085689478,3.502483766300429,1.2613002150319517
519,-10.2264194611807,1.6097711167879,-1.2651117137445986,-0.1257438103160499,11.8361905779686,5.088478663286878,0.9067747801163932
1035,-10.1177916120611,2.3083417937915,-1.1564838646249989,0.57282686668755,12.4261334058526,5.359995223883743,1.2065280507376883
710,-7.748795640993149,-0.50528820899345,1.2125121064429507,-2.2408031360974,7.243507431999699,1.918874763556232,-1.7859640186652541
28,-7.892934347603,-1.0639107326849,1.0683733998331002,-2.79942565978885,6.8290236149181,1.8460538317958708,1.4130853208480403
538,-7.6984273672656,2.73177815655455,1.2628803801705004,0.9962632294506,10.430205523820147,4.597354252327023,1.1847548610094236
722,-7.4433478438069,-1.39901893957565,1.5179599036292002,-3.1345338666796003,6.04432890423125,1.113004153023212,-0.02863454050384462
591,-10.1485948999377,0.4779951897882999,-1.1872871525016002,-1.25751973731565,10.626590089726,4.068634863893749,0.6914584372862009
261,-8.230654847458549,-1.72506575524475,0.7306528999775512,-3.4605806823487004,6.505589092213799,1.0501986436429434,-2.9633511250140145
1030,-10.1610032915205,-0.7366666160736,-1.1996955440844008,-2.47218154317755,9.4243366754469,3.58005580588906,0.896604524954455
182,-9.3082529068236,1.9636823907482,-0.3469451593875003,0.2281674636442501,11.2719352975718,4.567385809743428,1.3034963656100444
224,-8.897769163344352,-2.5264682563523,0.0635385840917486,-4.26198318345625,6.371300906992051,1.285341473732842,-2.749721071770182
826,-7.617283017046501,0.4451510480329499,1.3440247303895996,-1.290363879071,8.06243406507945,2.462377825369913,0.9046707958623301
